image,label,label_id
data\raw\food-101\images\samosa\3280215.jpg,samosa,84
data\raw\food-101\images\chocolate_mousse\1508926.jpg,chocolate_mousse,21
data\raw\food-101\images\deviled_eggs\3710497.jpg,deviled_eggs,29
data\raw\food-101\images\lobster_roll_sandwich\2272871.jpg,lobster_roll_sandwich,60
data\raw\food-101\images\creme_brulee\1652446.jpg,creme_brulee,26
data\raw\food-101\images\croque_madame\2580175.jpg,croque_madame,27
data\raw\food-101\images\filet_mignon\3583624.jpg,filet_mignon,36
data\raw\food-101\images\beef_tartare\3087176.jpg,beef_tartare,4
data\raw\food-101\images\mussels\977521.jpg,mussels,64
data\raw\food-101\images\pancakes\349267.jpg,pancakes,71
data\raw\food-101\images\pad_thai\1998382.jpg,pad_thai,69
data\raw\food-101\images\caprese_salad\915646.jpg,caprese_salad,12
data\raw\food-101\images\garlic_bread\622796.jpg,garlic_bread,45
data\raw\food-101\images\hamburger\613983.jpg,hamburger,52
data\raw\food-101\images\french_fries\3327888.jpg,french_fries,39
data\raw\food-101\images\ravioli\1418933.jpg,ravioli,81
data\raw\food-101\images\beignets\2935821.jpg,beignets,6
data\raw\food-101\images\gyoza\1518592.jpg,gyoza,51
data\raw\food-101\images\hamburger\214601.jpg,hamburger,52
data\raw\food-101\images\red_velvet_cake\1303885.jpg,red_velvet_cake,82
data\raw\food-101\images\beignets\1865890.jpg,beignets,6
data\raw\food-101\images\carrot_cake\2462844.jpg,carrot_cake,13
data\raw\food-101\images\frozen_yogurt\256831.jpg,frozen_yogurt,44
data\raw\food-101\images\french_onion_soup\2701135.jpg,french_onion_soup,40
data\raw\food-101\images\pancakes\473383.jpg,pancakes,71
data\raw\food-101\images\bread_pudding\1240888.jpg,bread_pudding,8
data\raw\food-101\images\lasagna\3601847.jpg,lasagna,58
data\raw\food-101\images\baklava\1220084.jpg,baklava,2
data\raw\food-101\images\hamburger\1210060.jpg,hamburger,52
data\raw\food-101\images\ramen\12611.jpg,ramen,80
data\raw\food-101\images\miso_soup\3102838.jpg,miso_soup,63
data\raw\food-101\images\onion_rings\3568152.jpg,onion_rings,67
data\raw\food-101\images\sashimi\1496595.jpg,sashimi,85
data\raw\food-101\images\hot_dog\109379.jpg,hot_dog,54
data\raw\food-101\images\strawberry_shortcake\2686888.jpg,strawberry_shortcake,93
data\raw\food-101\images\fried_calamari\1967210.jpg,fried_calamari,42
data\raw\food-101\images\guacamole\1407255.jpg,guacamole,50
data\raw\food-101\images\foie_gras\2320861.jpg,foie_gras,38
data\raw\food-101\images\french_fries\2040049.jpg,french_fries,39
data\raw\food-101\images\chicken_quesadilla\184813.jpg,chicken_quesadilla,18
data\raw\food-101\images\ravioli\2997580.jpg,ravioli,81
data\raw\food-101\images\ceviche\1679523.jpg,ceviche,14
data\raw\food-101\images\macarons\639127.jpg,macarons,62
data\raw\food-101\images\croque_madame\3769200.jpg,croque_madame,27
data\raw\food-101\images\hot_dog\2535799.jpg,hot_dog,54
data\raw\food-101\images\lobster_roll_sandwich\768255.jpg,lobster_roll_sandwich,60
data\raw\food-101\images\chicken_wings\3100127.jpg,chicken_wings,19
data\raw\food-101\images\deviled_eggs\293450.jpg,deviled_eggs,29
data\raw\food-101\images\chocolate_cake\222859.jpg,chocolate_cake,20
data\raw\food-101\images\chocolate_mousse\2628799.jpg,chocolate_mousse,21
data\raw\food-101\images\paella\1940053.jpg,paella,70
data\raw\food-101\images\mussels\463451.jpg,mussels,64
data\raw\food-101\images\fried_rice\823847.jpg,fried_rice,43
data\raw\food-101\images\guacamole\2692554.jpg,guacamole,50
data\raw\food-101\images\pad_thai\1976149.jpg,pad_thai,69
data\raw\food-101\images\grilled_salmon\2299173.jpg,grilled_salmon,49
data\raw\food-101\images\peking_duck\2967914.jpg,peking_duck,73
data\raw\food-101\images\omelette\207.jpg,omelette,66
data\raw\food-101\images\strawberry_shortcake\3482129.jpg,strawberry_shortcake,93
data\raw\food-101\images\lobster_roll_sandwich\116815.jpg,lobster_roll_sandwich,60
data\raw\food-101\images\steak\2081995.jpg,steak,92
data\raw\food-101\images\carrot_cake\3421341.jpg,carrot_cake,13
data\raw\food-101\images\omelette\1471452.jpg,omelette,66
data\raw\food-101\images\risotto\2782879.jpg,risotto,83
data\raw\food-101\images\hot_dog\530316.jpg,hot_dog,54
data\raw\food-101\images\french_fries\1905719.jpg,french_fries,39
data\raw\food-101\images\poutine\1859075.jpg,poutine,77
data\raw\food-101\images\hamburger\1636096.jpg,hamburger,52
data\raw\food-101\images\sushi\1986063.jpg,sushi,94
data\raw\food-101\images\oysters\1609567.jpg,oysters,68
data\raw\food-101\images\deviled_eggs\589439.jpg,deviled_eggs,29
data\raw\food-101\images\cheesecake\2033647.jpg,cheesecake,16
data\raw\food-101\images\steak\912108.jpg,steak,92
data\raw\food-101\images\chocolate_cake\3131333.jpg,chocolate_cake,20
data\raw\food-101\images\breakfast_burrito\1380892.jpg,breakfast_burrito,9
data\raw\food-101\images\carrot_cake\3515732.jpg,carrot_cake,13
data\raw\food-101\images\french_fries\655989.jpg,french_fries,39
data\raw\food-101\images\chocolate_cake\3714341.jpg,chocolate_cake,20
data\raw\food-101\images\scallops\2802381.jpg,scallops,86
data\raw\food-101\images\ceviche\3353055.jpg,ceviche,14
data\raw\food-101\images\hot_dog\146227.jpg,hot_dog,54
data\raw\food-101\images\greek_salad\39406.jpg,greek_salad,47
data\raw\food-101\images\hamburger\1010695.jpg,hamburger,52
data\raw\food-101\images\lobster_roll_sandwich\1826748.jpg,lobster_roll_sandwich,60
data\raw\food-101\images\paella\11419.jpg,paella,70
data\raw\food-101\images\risotto\121244.jpg,risotto,83
data\raw\food-101\images\caprese_salad\2197925.jpg,caprese_salad,12
data\raw\food-101\images\huevos_rancheros\3503684.jpg,huevos_rancheros,55
data\raw\food-101\images\red_velvet_cake\3178144.jpg,red_velvet_cake,82
data\raw\food-101\images\chicken_curry\1110023.jpg,chicken_curry,17
data\raw\food-101\images\oysters\85587.jpg,oysters,68
data\raw\food-101\images\crab_cakes\2503030.jpg,crab_cakes,25
data\raw\food-101\images\chocolate_mousse\2800082.jpg,chocolate_mousse,21
data\raw\food-101\images\lobster_roll_sandwich\1070734.jpg,lobster_roll_sandwich,60
data\raw\food-101\images\oysters\2696591.jpg,oysters,68
data\raw\food-101\images\strawberry_shortcake\559772.jpg,strawberry_shortcake,93
data\raw\food-101\images\onion_rings\1490057.jpg,onion_rings,67
data\raw\food-101\images\hot_dog\2405912.jpg,hot_dog,54
data\raw\food-101\images\creme_brulee\129069.jpg,creme_brulee,26
data\raw\food-101\images\strawberry_shortcake\3544142.jpg,strawberry_shortcake,93
data\raw\food-101\images\apple_pie\2239083.jpg,apple_pie,0
data\raw\food-101\images\fried_rice\1106712.jpg,fried_rice,43
data\raw\food-101\images\ramen\2508220.jpg,ramen,80
data\raw\food-101\images\baby_back_ribs\1475641.jpg,baby_back_ribs,1
data\raw\food-101\images\eggs_benedict\3379127.jpg,eggs_benedict,33
data\raw\food-101\images\oysters\3539510.jpg,oysters,68
data\raw\food-101\images\falafel\211747.jpg,falafel,35
data\raw\food-101\images\lasagna\3531057.jpg,lasagna,58
data\raw\food-101\images\pho\287632.jpg,pho,74
data\raw\food-101\images\risotto\1262954.jpg,risotto,83
data\raw\food-101\images\beignets\1199504.jpg,beignets,6
data\raw\food-101\images\spring_rolls\3039858.jpg,spring_rolls,91
data\raw\food-101\images\pork_chop\1136462.jpg,pork_chop,76
data\raw\food-101\images\cheesecake\3586863.jpg,cheesecake,16
data\raw\food-101\images\macaroni_and_cheese\188263.jpg,macaroni_and_cheese,61
data\raw\food-101\images\deviled_eggs\1627269.jpg,deviled_eggs,29
data\raw\food-101\images\bread_pudding\1225566.jpg,bread_pudding,8
data\raw\food-101\images\donuts\362780.jpg,donuts,30
data\raw\food-101\images\lobster_roll_sandwich\74585.jpg,lobster_roll_sandwich,60
data\raw\food-101\images\pho\3293078.jpg,pho,74
data\raw\food-101\images\onion_rings\2829934.jpg,onion_rings,67
data\raw\food-101\images\eggs_benedict\2190943.jpg,eggs_benedict,33
data\raw\food-101\images\nachos\614474.jpg,nachos,65
data\raw\food-101\images\cup_cakes\1864824.jpg,cup_cakes,28
data\raw\food-101\images\spaghetti_carbonara\2631774.jpg,spaghetti_carbonara,90
data\raw\food-101\images\pizza\3105724.jpg,pizza,75
data\raw\food-101\images\foie_gras\3489470.jpg,foie_gras,38
data\raw\food-101\images\beignets\1763869.jpg,beignets,6
data\raw\food-101\images\chocolate_mousse\526427.jpg,chocolate_mousse,21
data\raw\food-101\images\filet_mignon\3573891.jpg,filet_mignon,36
data\raw\food-101\images\garlic_bread\3804427.jpg,garlic_bread,45
data\raw\food-101\images\miso_soup\2117711.jpg,miso_soup,63
data\raw\food-101\images\guacamole\1356499.jpg,guacamole,50
data\raw\food-101\images\sushi\3036492.jpg,sushi,94
data\raw\food-101\images\hot_and_sour_soup\1600569.jpg,hot_and_sour_soup,53
data\raw\food-101\images\sashimi\3123600.jpg,sashimi,85
data\raw\food-101\images\lasagna\3123393.jpg,lasagna,58
data\raw\food-101\images\lasagna\3561645.jpg,lasagna,58
data\raw\food-101\images\hamburger\3732779.jpg,hamburger,52
data\raw\food-101\images\fish_and_chips\881742.jpg,fish_and_chips,37
data\raw\food-101\images\eggs_benedict\470093.jpg,eggs_benedict,33
data\raw\food-101\images\hot_dog\1588314.jpg,hot_dog,54
data\raw\food-101\images\lobster_roll_sandwich\784743.jpg,lobster_roll_sandwich,60
data\raw\food-101\images\lobster_bisque\268174.jpg,lobster_bisque,59
data\raw\food-101\images\pizza\2021516.jpg,pizza,75
data\raw\food-101\images\french_onion_soup\2659387.jpg,french_onion_soup,40
data\raw\food-101\images\macarons\2124739.jpg,macarons,62
data\raw\food-101\images\onion_rings\3886315.jpg,onion_rings,67
data\raw\food-101\images\dumplings\923590.jpg,dumplings,31
data\raw\food-101\images\onion_rings\1218405.jpg,onion_rings,67
data\raw\food-101\images\sashimi\3686799.jpg,sashimi,85
data\raw\food-101\images\fried_calamari\1114728.jpg,fried_calamari,42
data\raw\food-101\images\tuna_tartare\225741.jpg,tuna_tartare,98
data\raw\food-101\images\grilled_cheese_sandwich\2658290.jpg,grilled_cheese_sandwich,48
data\raw\food-101\images\churros\1939616.jpg,churros,22
data\raw\food-101\images\spring_rolls\2325195.jpg,spring_rolls,91
data\raw\food-101\images\spring_rolls\2432841.jpg,spring_rolls,91
data\raw\food-101\images\cup_cakes\1366599.jpg,cup_cakes,28
data\raw\food-101\images\fried_calamari\3444599.jpg,fried_calamari,42
data\raw\food-101\images\mussels\510830.jpg,mussels,64
data\raw\food-101\images\ramen\2568103.jpg,ramen,80
data\raw\food-101\images\french_onion_soup\2689760.jpg,french_onion_soup,40
data\raw\food-101\images\nachos\734242.jpg,nachos,65
data\raw\food-101\images\spring_rolls\681755.jpg,spring_rolls,91
data\raw\food-101\images\pho\3598546.jpg,pho,74
data\raw\food-101\images\spaghetti_bolognese\3713726.jpg,spaghetti_bolognese,89
data\raw\food-101\images\pork_chop\2052080.jpg,pork_chop,76
data\raw\food-101\images\eggs_benedict\115024.jpg,eggs_benedict,33
data\raw\food-101\images\dumplings\1640180.jpg,dumplings,31
data\raw\food-101\images\donuts\520748.jpg,donuts,30
data\raw\food-101\images\lasagna\2312831.jpg,lasagna,58
data\raw\food-101\images\churros\2987007.jpg,churros,22
data\raw\food-101\images\chocolate_cake\2542235.jpg,chocolate_cake,20
data\raw\food-101\images\bread_pudding\1227385.jpg,bread_pudding,8
data\raw\food-101\images\greek_salad\1077711.jpg,greek_salad,47
data\raw\food-101\images\french_toast\1858314.jpg,french_toast,41
data\raw\food-101\images\nachos\340020.jpg,nachos,65
data\raw\food-101\images\beet_salad\2258206.jpg,beet_salad,5
data\raw\food-101\images\clam_chowder\1993404.jpg,clam_chowder,23
data\raw\food-101\images\churros\1721260.jpg,churros,22
data\raw\food-101\images\edamame\555355.jpg,edamame,32
data\raw\food-101\images\clam_chowder\3289212.jpg,clam_chowder,23
data\raw\food-101\images\gnocchi\422424.jpg,gnocchi,46
data\raw\food-101\images\filet_mignon\2184643.jpg,filet_mignon,36
data\raw\food-101\images\frozen_yogurt\2271632.jpg,frozen_yogurt,44
data\raw\food-101\images\risotto\29003.jpg,risotto,83
data\raw\food-101\images\fried_calamari\2762307.jpg,fried_calamari,42
data\raw\food-101\images\dumplings\1316016.jpg,dumplings,31
data\raw\food-101\images\red_velvet_cake\3081059.jpg,red_velvet_cake,82
data\raw\food-101\images\pad_thai\2545447.jpg,pad_thai,69
data\raw\food-101\images\gyoza\2574658.jpg,gyoza,51
data\raw\food-101\images\hummus\1969122.jpg,hummus,56
data\raw\food-101\images\beef_carpaccio\2522462.jpg,beef_carpaccio,3
data\raw\food-101\images\oysters\2506504.jpg,oysters,68
data\raw\food-101\images\croque_madame\1765151.jpg,croque_madame,27
data\raw\food-101\images\peking_duck\1244827.jpg,peking_duck,73
data\raw\food-101\images\hamburger\1812972.jpg,hamburger,52
data\raw\food-101\images\filet_mignon\2992981.jpg,filet_mignon,36
data\raw\food-101\images\french_fries\2881817.jpg,french_fries,39
data\raw\food-101\images\fish_and_chips\2501164.jpg,fish_and_chips,37
data\raw\food-101\images\pizza\2572488.jpg,pizza,75
data\raw\food-101\images\tiramisu\1537803.jpg,tiramisu,97
data\raw\food-101\images\waffles\2084382.jpg,waffles,99
data\raw\food-101\images\eggs_benedict\1183051.jpg,eggs_benedict,33
data\raw\food-101\images\lasagna\1685955.jpg,lasagna,58
data\raw\food-101\images\eggs_benedict\3829387.jpg,eggs_benedict,33
data\raw\food-101\images\eggs_benedict\791570.jpg,eggs_benedict,33
data\raw\food-101\images\risotto\3541777.jpg,risotto,83
data\raw\food-101\images\onion_rings\1689852.jpg,onion_rings,67
data\raw\food-101\images\hot_dog\500771.jpg,hot_dog,54
data\raw\food-101\images\garlic_bread\32925.jpg,garlic_bread,45
data\raw\food-101\images\huevos_rancheros\783287.jpg,huevos_rancheros,55
data\raw\food-101\images\ice_cream\2415695.jpg,ice_cream,57
data\raw\food-101\images\churros\1025494.jpg,churros,22
data\raw\food-101\images\pizza\1593665.jpg,pizza,75
data\raw\food-101\images\apple_pie\902277.jpg,apple_pie,0
data\raw\food-101\images\donuts\1317898.jpg,donuts,30
data\raw\food-101\images\chocolate_mousse\3790336.jpg,chocolate_mousse,21
data\raw\food-101\images\takoyaki\2911817.jpg,takoyaki,96
data\raw\food-101\images\seaweed_salad\3017784.jpg,seaweed_salad,87
data\raw\food-101\images\dumplings\766563.jpg,dumplings,31
data\raw\food-101\images\grilled_cheese_sandwich\163538.jpg,grilled_cheese_sandwich,48
data\raw\food-101\images\churros\787060.jpg,churros,22
data\raw\food-101\images\red_velvet_cake\1937324.jpg,red_velvet_cake,82
data\raw\food-101\images\escargots\1273210.jpg,escargots,34
data\raw\food-101\images\deviled_eggs\1743022.jpg,deviled_eggs,29
data\raw\food-101\images\beef_tartare\2409986.jpg,beef_tartare,4
data\raw\food-101\images\oysters\2116410.jpg,oysters,68
data\raw\food-101\images\donuts\3280246.jpg,donuts,30
data\raw\food-101\images\pad_thai\1300387.jpg,pad_thai,69
data\raw\food-101\images\baby_back_ribs\89493.jpg,baby_back_ribs,1
data\raw\food-101\images\greek_salad\1961350.jpg,greek_salad,47
data\raw\food-101\images\miso_soup\400511.jpg,miso_soup,63
data\raw\food-101\images\lasagna\2564903.jpg,lasagna,58
data\raw\food-101\images\sushi\2197749.jpg,sushi,94
data\raw\food-101\images\pork_chop\968836.jpg,pork_chop,76
data\raw\food-101\images\cannoli\2709060.jpg,cannoli,11
data\raw\food-101\images\hummus\3268265.jpg,hummus,56
data\raw\food-101\images\shrimp_and_grits\1190182.jpg,shrimp_and_grits,88
data\raw\food-101\images\grilled_cheese_sandwich\487393.jpg,grilled_cheese_sandwich,48
data\raw\food-101\images\crab_cakes\1707000.jpg,crab_cakes,25
data\raw\food-101\images\guacamole\842817.jpg,guacamole,50
data\raw\food-101\images\fried_rice\228039.jpg,fried_rice,43
data\raw\food-101\images\pancakes\697662.jpg,pancakes,71
data\raw\food-101\images\risotto\3254904.jpg,risotto,83
data\raw\food-101\images\omelette\664146.jpg,omelette,66
data\raw\food-101\images\red_velvet_cake\2623175.jpg,red_velvet_cake,82
data\raw\food-101\images\chocolate_cake\1370651.jpg,chocolate_cake,20
data\raw\food-101\images\apple_pie\2767057.jpg,apple_pie,0
data\raw\food-101\images\fish_and_chips\311469.jpg,fish_and_chips,37
data\raw\food-101\images\fried_rice\1281471.jpg,fried_rice,43
data\raw\food-101\images\caprese_salad\3054013.jpg,caprese_salad,12
data\raw\food-101\images\mussels\584025.jpg,mussels,64
data\raw\food-101\images\baby_back_ribs\679126.jpg,baby_back_ribs,1
data\raw\food-101\images\guacamole\2000926.jpg,guacamole,50
data\raw\food-101\images\lobster_bisque\3784483.jpg,lobster_bisque,59
data\raw\food-101\images\churros\3578019.jpg,churros,22
data\raw\food-101\images\pancakes\1337576.jpg,pancakes,71
data\raw\food-101\images\omelette\3516052.jpg,omelette,66
data\raw\food-101\images\spaghetti_bolognese\305086.jpg,spaghetti_bolognese,89
data\raw\food-101\images\scallops\725282.jpg,scallops,86
data\raw\food-101\images\fish_and_chips\2260197.jpg,fish_and_chips,37
data\raw\food-101\images\macarons\1189934.jpg,macarons,62
data\raw\food-101\images\risotto\2466849.jpg,risotto,83
data\raw\food-101\images\pancakes\393260.jpg,pancakes,71
data\raw\food-101\images\french_fries\2572849.jpg,french_fries,39
data\raw\food-101\images\crab_cakes\2719151.jpg,crab_cakes,25
data\raw\food-101\images\waffles\242535.jpg,waffles,99
data\raw\food-101\images\beef_tartare\3564477.jpg,beef_tartare,4
data\raw\food-101\images\spring_rolls\2336647.jpg,spring_rolls,91
data\raw\food-101\images\shrimp_and_grits\1184461.jpg,shrimp_and_grits,88
data\raw\food-101\images\frozen_yogurt\528123.jpg,frozen_yogurt,44
data\raw\food-101\images\chicken_curry\2040827.jpg,chicken_curry,17
data\raw\food-101\images\cheesecake\1127783.jpg,cheesecake,16
data\raw\food-101\images\spaghetti_carbonara\1552479.jpg,spaghetti_carbonara,90
data\raw\food-101\images\bruschetta\3491841.jpg,bruschetta,10
data\raw\food-101\images\tiramisu\1662188.jpg,tiramisu,97
data\raw\food-101\images\french_fries\2099094.jpg,french_fries,39
data\raw\food-101\images\cheesecake\591125.jpg,cheesecake,16
data\raw\food-101\images\chocolate_cake\2331005.jpg,chocolate_cake,20
data\raw\food-101\images\bread_pudding\2103918.jpg,bread_pudding,8
data\raw\food-101\images\miso_soup\56706.jpg,miso_soup,63
data\raw\food-101\images\caprese_salad\405537.jpg,caprese_salad,12
data\raw\food-101\images\risotto\2292969.jpg,risotto,83
data\raw\food-101\images\pancakes\3368967.jpg,pancakes,71
data\raw\food-101\images\donuts\1282408.jpg,donuts,30
data\raw\food-101\images\ceviche\588926.jpg,ceviche,14
data\raw\food-101\images\cheesecake\468747.jpg,cheesecake,16
data\raw\food-101\images\french_toast\352582.jpg,french_toast,41
data\raw\food-101\images\red_velvet_cake\904559.jpg,red_velvet_cake,82
data\raw\food-101\images\waffles\3014576.jpg,waffles,99
data\raw\food-101\images\greek_salad\442125.jpg,greek_salad,47
data\raw\food-101\images\bread_pudding\1658714.jpg,bread_pudding,8
data\raw\food-101\images\creme_brulee\8621.jpg,creme_brulee,26
data\raw\food-101\images\risotto\3076691.jpg,risotto,83
data\raw\food-101\images\cheesecake\1707618.jpg,cheesecake,16
data\raw\food-101\images\macarons\2594423.jpg,macarons,62
data\raw\food-101\images\ice_cream\1574421.jpg,ice_cream,57
data\raw\food-101\images\clam_chowder\3549975.jpg,clam_chowder,23
data\raw\food-101\images\miso_soup\264571.jpg,miso_soup,63
data\raw\food-101\images\paella\1955779.jpg,paella,70
